tweet_id,created_at,username,name,verified,text,categoria,termos_match,sentimento,likes,retweets
2078649262359957749,2026-07-19T01:12:58.000Z,MariaJo57385639,Maria Jose,False,@FlavioBolsonaro @tininhasouzarj Ai demais,NEUTRO,,0,0,0
2078649145683030427,2026-07-19T01:12:30.000Z,PauloD08618786,PD,False,"@FlavioBolsonaro @tininhasouzarj Acorda cara, se ajuda pelo amor de Deus...",NEUTRO,,0,0,0
2078649142084018649,2026-07-19T01:12:29.000Z,leojr_cwb,Léo de Leônidas,False,@FlavioBolsonaro @tininhasouzarj DE ONDE QUE O POVO TIRA ESSAS COISAS?   ESSAS COISAS NEM EXISTEM NA INTERNET 🙄,NEUTRO,,0,0,0
2078648846402658714,2026-07-19T01:11:19.000Z,AaronHerna25704,Coalhada,False,"@FlavioBolsonaro @tininhasouzarj Ue... entao tb quero, receber extra e continuar trabalhando",NEUTRO,,0,0,0
2078648388711550979,2026-07-19T01:09:29.000Z,arfatop,"Dr Estranho10 5 6 5Vá pra pqp,mais ñ fique em CASA",False,"@FlavioBolsonaro @tininhasouzarj Não vai mesmo, vai até dar celular e internet para completar o pacote. Pacote socialista puro...governo de direita, piada...",NEUTRO,,0,0,0
2078647827727819245,2026-07-19T01:07:16.000Z,arfatop,"Dr Estranho10 5 6 5Vá pra pqp,mais ñ fique em CASA",False,@FlavioBolsonaro @tininhasouzarj Que bosta  hein...,NEUTRO,,0,0,0
2078646914157838412,2026-07-19T01:03:38.000Z,macacocariok,macarioca,False,@FlavioBolsonaro @tininhasouzarj vc quer que eu vote no lula é fala logo maldito,NEUTRO,,0,96,0
2078646259066273860,2026-07-19T01:01:02.000Z,PauloRo85198875,DF,False,@FlavioBolsonaro @tininhasouzarj Kkkkkkkkkkkk mas antes o bolsa família pra vcs era um absurdo. Porque mudou agora??,NEUTRO,,-1,0,0
2078643705066471506,2026-07-19T00:50:53.000Z,halcyon2222,halcyon,False,@FlavioBolsonaro @tininhasouzarj Seu merda!,NEUTRO,,0,0,0
2078643022284120280,2026-07-19T00:48:10.000Z,pililipeleleca,VVRR,False,"@FlavioBolsonaro @tininhasouzarj Flavio, pára de populismo, encarna o Bukele feat. Milei e era isso.",NEUTRO,,0,0,0
2078641894091870270,2026-07-19T00:43:41.000Z,NardiJuliano,Juliano,False,"@FlavioBolsonaro @tininhasouzarj Se for para votar em canhoto nem saio de casa, obrigado por avisar que será um inútil se eleito.",NEUTRO,,0,6,0
2078641862554873911,2026-07-19T00:43:33.000Z,BBreaker28313,Blues Breaker,False,@FlavioBolsonaro @tininhasouzarj Daí conseguiu ser pior que o Lula,NEUTRO,,0,0,0
2078641491577073936,2026-07-19T00:42:05.000Z,Shulaawlo,Shura 🇧🇷🇮🇱,False,"@FlavioBolsonaro @tininhasouzarj Era só o que faltava Pqp desisto, jamais vou contra aquilo que tanto lutei que é a diminuição do estado na vida das pessoas. Tô pulando fora desse navio a deriva. https://t.co/kBRdsV3GwY",NEUTRO,,0,0,0
2078640606650204622,2026-07-19T00:38:34.000Z,JoseFBonifacio,J. Bonifácio,False,"@FlavioBolsonaro @tininhasouzarj Vorcaro te acostumou mal, talvez não saiba, mas o Brasil que produz e banca as festas de astronauta por aí, não caga dinheiro.",NEUTRO,,0,0,0
2078639626009321632,2026-07-19T00:34:40.000Z,TiagoSG22,TiagoSG 🇧🇷🇧🇷🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj não aumentando mais do que já esta e ótimo, se diminuir seria melhor dos casos...",NEUTRO,,0,0,0
2078639040086089771,2026-07-19T00:32:21.000Z,CarlosH33728189,Ten Silvino,False,@FlavioBolsonaro @tininhasouzarj Você concorda que mesmo o cidadão trabalhando receba o Bolsa-Família?,NEUTRO,,0,0,0
2078637622298030221,2026-07-19T00:26:43.000Z,caio_segti,Caio O. Borges 🇧🇷🇮🇱🇺🇲,False,"@FlavioBolsonaro @tininhasouzarj Então diga o porque disso, falta essa explanação. O mais importante é emprego e não esmola do estado.",NEUTRO,,0,0,0
2078637269208973771,2026-07-19T00:25:18.000Z,MarcioRanierys,Marcio,False,@FlavioBolsonaro @tininhasouzarj Lula é tu?????? Não é possível gente que burrada fez o bolsonaro.....,NEUTRO,,0,1,0
2078637034856390834,2026-07-19T00:24:22.000Z,SonyMunir2018,SonyMunir2018,False,"@FlavioBolsonaro @tininhasouzarj O que é isso, petralha ???.. @FlavioBolsonaro ???? Sim  pois isso é pauta do PT , senão o PT volta  Tu quer perder  eleição,  só pode .",NEUTRO,,0,0,0
2078636768405111049,2026-07-19T00:23:19.000Z,CristinaMViana,Cristina Machado,False,"@FlavioBolsonaro @tininhasouzarj Você só pode estar brincando, né?",NEUTRO,,0,0,0
2078636717452521906,2026-07-19T00:23:07.000Z,pavao_helio,HP,False,@FlavioBolsonaro @Dulce59753771 @tininhasouzarj Baita burrice. Tem que acabar com essa sangria. Mas vc é um frouxo populista.,NEUTRO,,0,6,0
2078636363247657390,2026-07-19T00:21:42.000Z,thallespipoca,thallespipoca,False,"@FlavioBolsonaro @tininhasouzarj Tem q cortar , Chega já né",NEUTRO,,0,0,0
2078636363247657390,2026-07-19T00:21:42.000Z,thallespipoca,thallespipoca,False,"@FlavioBolsonaro @tininhasouzarj Tem q cortar , Chega já né",NEUTRO,,0,0,0
2078636206422937937,2026-07-19T00:21:05.000Z,oarruda,Tia do ZAP virada no Samurai 🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj Flávio meu voto é teu incondicionalmente, mesmo que você fosse, ladrão, maconheiro, cheirador, miliciano, rachadinha... Não me importa, mas me ajuda a te ajudar, celular pra mulher, bolsa família eterno, não rola, né! Não exagera não, foca no que é importante, pelo amor de Deus,",NEUTRO,,0,7,0
2078635549393342739,2026-07-19T00:18:28.000Z,renata_vasq,Renata Míchkin,False,@FlavioBolsonaro @LisandraBrasil @tininhasouzarj Picolé de 💩 X Picolé de 🤮,NEUTRO,,0,0,0
2078635406082421044,2026-07-19T00:17:54.000Z,renata_vasq,Renata Míchkin,False,@FlavioBolsonaro @LisandraBrasil @tininhasouzarj Com o seu $ da rachadinha ou com o meu dinheiro?,NEUTRO,,0,0,0
2078635015668396136,2026-07-19T00:16:21.000Z,oarruda,Tia do ZAP virada no Samurai 🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj Bolsa família precisa ter prazo de validade, não tem como ser eterno, isso não ajuda a pessoa a andar com as próprias pernas.",NEUTRO,,0,0,0
2078634451144237093,2026-07-19T00:14:06.000Z,humberto_tjr,Humberto Teixeira junior,False,@FlavioBolsonaro @FlvioRogrioPer1 @tininhasouzarj A melhor resposta a essa fakenews da esquerda é o exemplo do que seu pai fez. @FlavioBolsonaro  Mostre com dados e fatos o que @jairbolsonaro fez e o que a esquerda falava à época que ele faria. O método continua o mesmo.,NEUTRO,,0,1,0
2078633317839069251,2026-07-19T00:09:36.000Z,saonca14,SAONÇA,False,"@FlavioBolsonaro @mapfloripa @tininhasouzarj No Brasil, até a “direita” é de esquerd. Meu Deus…",NEUTRO,,0,7,0
2078632238283903122,2026-07-19T00:05:19.000Z,vaniafoortes,Vânia Fortes S,False,@FlavioBolsonaro @tininhasouzarj É isso aí meu Presidente,NEUTRO,,0,0,0
2078630586252505145,2026-07-18T23:58:45.000Z,SylviaH46018,Syl2024,False,"@FlavioBolsonaro @tininhasouzarj Que foi Flávio, contratou o sidônio como marqueteiro ?",NEUTRO,,0,4,0
2078630466878419138,2026-07-18T23:58:17.000Z,JuninhoBatista1,Gerson Jr,False,@FlavioBolsonaro @tininhasouzarj Você é vagabundo e populista picareta,RETORICA_AGRESSIVA,\bvagabund,0,0,0
2078630262880014651,2026-07-18T23:57:28.000Z,claudibeio,Botelho Botelho 🇧🇷🇧🇷,False,@FlavioBolsonaro @tininhasouzarj Fudeu,NEUTRO,,0,0,0
2078629786155470958,2026-07-18T23:55:34.000Z,BKJ1611,CULTURA FUNDAMENTALISTA,False,"@FlavioBolsonaro @tininhasouzarj Não sei quantos votos esquerdistas você acha que vai virar prometendo assistencialismo pra cima e pra baixo, mas tenho certeza de que o número não ultrapassa a quantidade de direitistas que estão ligando o ""dane-se"" e desistindo de você.",NEUTRO,,0,17,0
2078629470999597072,2026-07-18T23:54:19.000Z,WCardsM,WM 🇪🇸,False,@FlavioBolsonaro @tininhasouzarj Perdeu meu voto,NEUTRO,,0,0,0
2078629284021674367,2026-07-18T23:53:35.000Z,Rodrifreitas92,Rodrigo freitas,False,@FlavioBolsonaro @tininhasouzarj Só tá cagando hein Flávio,NEUTRO,,0,0,0
2078628980031201578,2026-07-18T23:52:22.000Z,Julio_Gaziola,Julio Cesar Gaziola 🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj Já é assim, imbecil.  Vc vai fazer o mesmo q teu pai, congelar salários e não ajustar a tabela do imposto de renda.",RETORICA_AGRESSIVA,\bimbecil\b,0,0,0
2078628925966520543,2026-07-18T23:52:09.000Z,MachadoPris,Priscila Machado,False,"@FlavioBolsonaro @tininhasouzarj Essa é a diferença entre esquerda e direita: a esquerda acumula e mantém reféns do assistencialismo, a direita quer trazer todos para construírem uma economia sólida e participativa, mesmo que precisem de alguma ajuda do Estado.",NEUTRO,,0,0,0
2078628553352999293,2026-07-18T23:50:40.000Z,dakweo_,Davi,False,"@FlavioBolsonaro @tininhasouzarj Muito obrigado, corno. Faz o seguinte: dobra pra 1200. PAI DOS POBRES. Pqp",NEUTRO,,0,39,0
2078628237861617882,2026-07-18T23:49:25.000Z,VFreitas971,VILMA FREITAS 🇺🇸🇧🇷🇮🇱,False,"@FlavioBolsonaro @VANIAOL34413456 @tininhasouzarj EU NÃO SOU A FAVOR DE BOLSA FAMILIA, isto só existe em pais preguiçosos, de a vara e o Anzol , vão aprender trabalhar, aqui no usa 🇺🇸, se vc não trabalha morrer de fome mesmo, tem benefício de saúde, ajuda alimentar, mais todos tem de trabalhar o usa 🇺🇸, não carrega o povo não",NEUTRO,,0,2,0
2078627365026979923,2026-07-18T23:45:57.000Z,Amarilis221222,Amarílis,False,"@FlavioBolsonaro @SERGIORICKBSB @tininhasouzarj Nós brasileiros que acordamos 6h para bancar tudo isso estamos ferrados com vcs são todos iguais, o desânimo desse país!",NEUTRO,,0,5,0
2078627330860224618,2026-07-18T23:45:49.000Z,fazueli1313,Faz o L,False,@FlavioBolsonaro @tininhasouzarj A vai pra puta que pariu,NEUTRO,,0,1,0
2078626741833326738,2026-07-18T23:43:28.000Z,QueirozDeSchrd1,Queiroz De Schrodinger,False,@FlavioBolsonaro @tininhasouzarj Vai se criando um clima de desespero na gadolandia!!! Kkkkkkk,NEUTRO,,0,0,0
2078626382645764474,2026-07-18T23:42:03.000Z,pena_livio,Lívio Pena,False,@FlavioBolsonaro @tininhasouzarj https://t.co/ei0Api0due,NEUTRO,,0,19,3
2078625971918496202,2026-07-18T23:40:25.000Z,ramonstos99,Ramon Santos,False,"@FlavioBolsonaro @tininhasouzarj Isso é ruim, Flávio! A forma correta é capacitar o beneficiário, investindo em curso técnico ou facilitando empreender",NEUTRO,,0,0,0
2078625895384863225,2026-07-18T23:40:07.000Z,hglipoe,"canja, a primeira disgrama",False,"@FlavioBolsonaro @tininhasouzarj Flávio, você precisa falar isso quando fizer um vídeo, tem gente que quer votar  em você e recebe o bolsa família mas está com medo de você cortar.",NEUTRO,,0,0,0
2078625607106052166,2026-07-18T23:38:58.000Z,mariasophia0507,Sophia,False,@FlavioBolsonaro @tininhasouzarj TARIFLÁVIO!!!!!! TRAIDOR DA PÁTRIA!!!!,RETORICA_AGRESSIVA,\btraidor\b,0,0,0
2078625489397105085,2026-07-18T23:38:30.000Z,jorge_stef39901,Stefano Di Jorge Gabriel,False,@FlavioBolsonaro @tininhasouzarj https://t.co/gTfNoxnY2V,NEUTRO,,0,0,0
2078624331345608753,2026-07-18T23:33:54.000Z,thithipalmeiras,Thiago araujo,False,@FlavioBolsonaro @tininhasouzarj Palhaçada!!!!,NEUTRO,,0,0,0
